date,OT1,OT2,OT3
2023-07-25 18:00:00,0.86,0.86,-0.33
2023-07-25 19:00:00,0.89,-2.39,-0.29
2023-07-25 20:00:00,0.83,-1.33,-0.31
2023-07-25 21:00:00,0.69,1.0,-0.27
2023-07-25 22:00:00,0.63,1.22,-0.21
2023-07-25 23:00:00,0.55,-1.78,-0.11
2023-07-26 00:00:00,0.34,-1.67,-0.27
2023-07-26 01:00:00,0.27,1.17,-0.77
2023-07-26 02:00:00,0.19,1.25,-0.6
2023-07-26 03:00:00,0.08,-0.25,0.45
2023-07-26 04:00:00,-0.09,-1.93,-0.08
2023-07-26 05:00:00,-0.14,-0.28,-1.05
2023-07-26 06:00:00,0.22,1.41,-0.7
2023-07-26 07:00:00,0.4,0.39,-0.13
2023-07-26 08:00:00,0.39,-1.11,0.18
2023-07-26 09:00:00,0.43,-1.74,-0.82
2023-07-26 10:00:00,0.4,1.27,-0.92
2023-07-26 11:00:00,0.47,0.99,-0.73
2023-07-26 12:00:00,0.55,-0.74,0.19
2023-07-26 13:00:00,0.61,-1.82,-0.18
2023-07-26 14:00:00,0.61,0.27,-0.89
2023-07-26 15:00:00,0.56,1.04,-0.8
2023-07-26 16:00:00,0.53,-0.5,-0.13
2023-07-26 17:00:00,0.53,-1.74,-0.2
2023-07-26 18:00:00,0.57,-0.11,-1.84
2023-07-26 19:00:00,0.55,1.33,-1.21
2023-07-26 20:00:00,0.53,0.57,-0.48
2023-07-26 21:00:00,0.43,-1.2,-0.23
2023-07-26 22:00:00,0.48,-1.66,-1.09
2023-07-26 23:00:00,0.61,1.38,-1.29
2023-07-27 00:00:00,0.56,1.04,-0.97
2023-07-27 01:00:00,0.51,0.04,0.43
2023-07-27 02:00:00,0.53,-1.87,-0.36
2023-07-27 03:00:00,0.52,-0.61,-1.4
2023-07-27 04:00:00,0.51,0.88,-1.06
2023-07-27 05:00:00,0.49,0.63,-0.06
2023-07-27 06:00:00,0.48,-1.31,-0.06
2023-07-27 07:00:00,0.47,-1.56,-1.17
2023-07-27 08:00:00,0.47,1.28,-1.13
2023-07-27 09:00:00,0.47,1.09,-0.45
2023-07-27 10:00:00,0.48,-0.76,0.03
2023-07-27 11:00:00,0.5,-1.32,-0.56
2023-07-27 12:00:00,0.51,0.07,-1.43
2023-07-27 13:00:00,0.46,0.43,-0.76
2023-07-27 14:00:00,0.41,0.23,0.21
2023-07-27 15:00:00,0.4,-1.39,-0.36
2023-07-27 16:00:00,0.41,-0.78,-1.32
2023-07-27 17:00:00,0.41,0.5,-0.84
2023-07-27 18:00:00,0.41,1.0,-0.14
2023-07-27 19:00:00,0.4,-1.34,-0.03
2023-07-27 20:00:00,0.41,-0.47,-1.04
2023-07-27 21:00:00,0.42,-0.08,-0.84
2023-07-27 22:00:00,0.44,0.74,-0.56
2023-07-27 23:00:00,0.45,-0.38,0.2
2023-07-28 00:00:00,0.43,-0.27,-0.43
2023-07-28 01:00:00,0.35,-0.65,-1.02
2023-07-28 02:00:00,0.36,1.3,-0.7
2023-07-28 03:00:00,0.35,-0.22,0.26
2023-07-28 04:00:00,0.34,-0.7,-0.17
2023-07-28 05:00:00,0.32,0.58,-1.07
2023-07-28 06:00:00,0.27,0.04,-0.67
2023-07-28 07:00:00,0.21,0.76,-0.39
2023-07-28 08:00:00,0.27,-1.34,0.06
2023-07-28 09:00:00,0.26,-0.61,-0.61
2023-07-28 10:00:00,0.27,0.5,-1.08
2023-07-28 11:00:00,0.33,0.86,-0.73
2023-07-28 12:00:00,0.39,-0.17,0.2
2023-07-28 13:00:00,0.19,-1.0,-0.33
2023-07-28 14:00:00,0.19,0.09,-0.94
2023-07-28 15:00:00,0.29,1.12,-0.52
2023-07-28 16:00:00,0.32,-1.19,-0.54
2023-07-28 17:00:00,0.35,-0.35,0.02
2023-07-28 18:00:00,0.31,0.76,-0.7
2023-07-28 19:00:00,0.33,0.36,-1.08
2023-07-28 20:00:00,0.34,-0.4,-0.7
2023-07-28 21:00:00,0.32,-0.34,0.26
2023-07-28 22:00:00,0.22,-0.38,-0.04
2023-07-28 23:00:00,0.18,0.24,-0.68
2023-07-29 00:00:00,0.29,0.45,-0.67
2023-07-29 01:00:00,0.12,-0.05,-0.13
2023-07-29 02:00:00,0.02,-0.02,-0.11
2023-07-29 03:00:00,0.0,0.18,-0.6
2023-07-29 04:00:00,0.15,0.17,-0.52
2023-07-29 05:00:00,0.19,0.35,-0.62
2023-07-29 06:00:00,0.12,0.85,0.04
2023-07-29 07:00:00,0.12,1.03,-0.23
2023-07-29 08:00:00,0.07,1.12,-0.7
2023-07-29 09:00:00,0.14,0.9,-0.76
2023-07-29 10:00:00,0.22,0.69,0.42
2023-07-29 11:00:00,0.0,0.37,-0.27
2023-07-29 12:00:00,0.04,-0.01,-0.35
2023-07-29 13:00:00,0.0,-0.05,-0.72
2023-07-29 14:00:00,0.0,0.05,0.1
2023-07-29 15:00:00,0.03,0.04,0.1
2023-07-29 16:00:00,0.0,0.02,-0.32
2023-07-29 17:00:00,-0.08,-0.01,-0.47
2023-07-29 18:00:00,-0.13,0.0,-0.65
2023-07-29 19:00:00,-0.15,-0.02,0.5
2023-07-29 20:00:00,-0.16,-0.02,-0.18
2023-07-29 21:00:00,-0.15,-0.01,-0.65
2023-07-29 22:00:00,-0.14,0.0,-0.69
2023-07-29 23:00:00,-0.14,0.02,0.02
2023-07-30 00:00:00,-0.14,0.03,0.07
2023-07-30 01:00:00,-0.14,0.11,-0.18
2023-07-30 02:00:00,-0.13,0.2,-0.4
2023-07-30 03:00:00,-0.13,0.03,-0.54
2023-07-30 04:00:00,-0.14,-0.26,0.59
2023-07-30 05:00:00,-0.12,-0.05,-0.04
2023-07-30 06:00:00,-0.14,0.0,-0.55
2023-07-30 07:00:00,-0.16,-0.04,-0.64
2023-07-30 08:00:00,-0.21,-0.01,0.08
2023-07-30 09:00:00,-0.32,-0.19,0.08
2023-07-30 10:00:00,-0.34,-0.15,-0.66
2023-07-30 11:00:00,-0.31,-0.1,-0.68
2023-07-30 12:00:00,-0.32,-0.03,-0.8
2023-07-30 13:00:00,-0.31,0.02,0.92
2023-07-30 14:00:00,-0.32,0.05,-0.18
2023-07-30 15:00:00,-0.34,0.01,-0.74
2023-07-30 16:00:00,-0.36,-0.04,-0.58
2023-07-30 17:00:00,-0.41,-0.07,-0.27
2023-07-30 18:00:00,-0.43,-0.14,0.43
2023-07-30 19:00:00,-0.45,-0.17,0.07
2023-07-30 20:00:00,-0.49,-0.07,-0.76
2023-07-30 21:00:00,-0.54,-0.11,-0.61
2023-07-30 22:00:00,-0.57,-0.09,0.32
2023-07-30 23:00:00,-0.57,-0.08,-0.11
2023-07-31 00:00:00,-0.56,0.04,-1.15
2023-07-31 01:00:00,-0.57,0.25,-0.47
2023-07-31 02:00:00,-0.6,0.12,-0.26
2023-07-31 03:00:00,-0.62,-0.2,0.33
2023-07-31 04:00:00,-0.67,-0.21,-0.34
2023-07-31 05:00:00,-0.74,-0.13,-0.65
2023-07-31 06:00:00,-0.79,-0.07,-0.66
2023-07-31 07:00:00,-0.84,-0.02,0.63
2023-07-31 08:00:00,-0.86,0.0,0.08
2023-07-31 09:00:00,-0.86,-0.02,-1.61
2023-07-31 10:00:00,-0.87,-0.05,-1.01
2023-07-31 11:00:00,-0.87,-0.02,-0.03
2023-07-31 12:00:00,-0.9,-0.03,0.25
2023-07-31 13:00:00,-0.95,-0.01,-0.71
2023-07-31 14:00:00,-0.93,-0.07,-0.89
2023-07-31 15:00:00,-0.92,-0.1,-0.85
2023-07-31 16:00:00,-0.88,-0.02,0.15
2023-07-31 17:00:00,-0.85,0.19,-0.04
2023-07-31 18:00:00,-0.82,0.32,-0.7
2023-07-31 19:00:00,-0.81,0.25,-0.75
2023-07-31 20:00:00,-0.78,0.24,-0.5
2023-07-31 21:00:00,-0.77,0.22,0.55
2023-07-31 22:00:00,-0.77,0.19,0.12
2023-07-31 23:00:00,-0.79,0.2,-0.92
2023-08-01 00:00:00,-0.8,0.22,-0.75
2023-08-01 01:00:00,-0.82,0.25,0.13
2023-08-01 02:00:00,-0.82,0.28,0.03
2023-08-01 03:00:00,-0.8,0.78,-0.65
2023-08-01 04:00:00,-0.83,1.55,-0.86
2023-08-01 05:00:00,-0.85,1.29,-0.33
2023-08-01 06:00:00,-0.83,0.9,0.36
2023-08-01 07:00:00,-0.8,1.09,-0.51
2023-08-01 08:00:00,-0.76,1.04,-0.94
2023-08-01 09:00:00,-0.73,1.05,-0.8
2023-08-01 10:00:00,-0.73,1.03,0.28
2023-08-01 11:00:00,-0.76,1.22,-0.22
2023-08-01 12:00:00,-0.79,0.89,-1.09
2023-08-01 13:00:00,-0.76,0.93,-0.9
2023-08-01 14:00:00,-0.77,0.9,0.32
2023-08-01 15:00:00,-0.77,0.66,-0.04
2023-08-01 16:00:00,-0.79,0.35,-1.12
2023-08-01 17:00:00,-0.8,0.32,-0.91
2023-08-01 18:00:00,-0.82,0.49,-0.08
2023-08-01 19:00:00,-0.77,0.58,0.21
2023-08-01 20:00:00,-0.74,0.75,-0.73
2023-08-01 21:00:00,-0.68,0.77,-1.27
2023-08-01 22:00:00,-0.59,0.81,-0.9
2023-08-01 23:00:00,-0.57,0.78,0.38
2023-08-02 00:00:00,-0.58,0.73,-0.17
2023-08-02 01:00:00,-0.6,0.7,-1.13
2023-08-02 02:00:00,-0.58,0.72,-0.87
2023-08-02 03:00:00,-0.59,0.73,-0.47
2023-08-02 04:00:00,-0.63,0.73,0.21
2023-08-02 05:00:00,-0.59,0.75,-0.5
2023-08-02 06:00:00,-0.58,0.78,-1.01
2023-08-02 07:00:00,-0.58,0.75,-0.82
2023-08-02 08:00:00,-0.59,0.69,0.21
2023-08-02 09:00:00,-0.59,0.71,-0.28
2023-08-02 10:00:00,-0.58,0.72,-0.8
2023-08-02 11:00:00,-0.61,0.72,-0.75
2023-08-02 12:00:00,-0.6,0.65,-0.21
2023-08-02 13:00:00,-0.6,0.7,-0.25
2023-08-02 14:00:00,-0.6,0.6,-0.7
2023-08-02 15:00:00,-0.6,0.55,-0.91
2023-08-02 16:00:00,-0.6,0.47,-0.38
2023-08-02 17:00:00,-0.6,0.41,0.25
2023-08-02 18:00:00,-0.6,0.4,1.01
2023-08-02 19:00:00,-0.6,0.42,-0.16
2023-08-02 20:00:00,-0.6,0.36,-0.23
2023-08-02 21:00:00,-0.6,0.42,0.23
2023-08-02 22:00:00,-0.61,0.3,0.09
2023-08-02 23:00:00,-0.63,0.25,-0.09
2023-08-03 00:00:00,-0.63,0.2,-0.47
2023-08-03 01:00:00,-0.63,0.23,-0.33
2023-08-03 02:00:00,-0.64,0.26,0.33
2023-08-03 03:00:00,-0.66,0.25,-0.21
2023-08-03 04:00:00,-0.65,0.27,-0.86
2023-08-03 05:00:00,-0.65,0.25,-0.68
2023-08-03 06:00:00,-0.61,0.22,0.23
2023-08-03 07:00:00,-0.59,0.21,-0.3
2023-08-03 08:00:00,-0.58,0.22,-0.25
2023-08-03 09:00:00,-0.58,0.28,-0.35
2023-08-03 10:00:00,-0.51,0.32,-0.69
2023-08-03 11:00:00,-0.42,0.29,0.1
2023-08-03 12:00:00,-0.4,0.26,-0.25
2023-08-03 13:00:00,-0.39,0.22,-0.76
2023-08-03 14:00:00,-0.24,1.01,-0.65
2023-08-03 15:00:00,-0.38,0.84,0.13
2023-08-03 16:00:00,-0.53,0.76,0.0
2023-08-03 17:00:00,-0.62,0.78,-1.22
2023-08-03 18:00:00,-0.66,0.84,-0.59
2023-08-03 19:00:00,-0.68,0.88,-0.45
2023-08-03 20:00:00,-0.6,0.6,0.18
2023-08-03 21:00:00,-0.45,0.68,-0.41
2023-08-03 22:00:00,-0.27,0.65,-0.79
2023-08-03 23:00:00,-0.14,0.72,-0.85
2023-08-04 00:00:00,0.02,0.85,0.38
2023-08-04 01:00:00,0.15,0.95,-0.02
2023-08-04 02:00:00,0.83,0.94,-1.24
2023-08-04 03:00:00,0.85,0.98,-0.92
2023-08-04 04:00:00,0.56,0.84,-0.55
2023-08-04 05:00:00,0.66,0.59,0.37
2023-08-04 06:00:00,0.66,0.39,-0.4
2023-08-04 07:00:00,0.58,0.42,-1.01
2023-08-04 08:00:00,0.54,0.6,-0.8
2023-08-04 09:00:00,0.36,0.65,0.0
2023-08-04 10:00:00,0.42,0.61,-0.15
2023-08-04 11:00:00,0.44,0.54,-0.86
2023-08-04 12:00:00,0.47,0.37,-0.85
2023-08-04 13:00:00,0.53,0.3,-0.66
2023-08-04 14:00:00,0.51,0.12,0.07
2023-08-04 15:00:00,0.48,0.12,-0.41
2023-08-04 16:00:00,0.47,0.2,-1.29
2023-08-04 17:00:00,0.49,0.09,-0.93
2023-08-04 18:00:00,0.48,0.14,0.01
2023-08-04 19:00:00,0.47,0.29,-0.24
2023-08-04 20:00:00,0.46,0.37,-1.49
2023-08-04 21:00:00,0.48,0.39,-1.09
2023-08-04 22:00:00,0.48,0.54,-0.45
2023-08-04 23:00:00,0.48,0.68,0.09
2023-08-05 00:00:00,0.49,0.6,-0.91
2023-08-05 01:00:00,0.5,0.63,-1.26
2023-08-05 02:00:00,0.48,0.63,-0.87
2023-08-05 03:00:00,0.47,0.58,-0.5
2023-08-05 04:00:00,0.48,0.46,0.28
2023-08-05 05:00:00,0.48,0.33,-0.57
2023-08-05 06:00:00,0.46,0.68,-0.6
2023-08-05 07:00:00,0.46,0.86,-0.46
2023-08-05 08:00:00,0.47,0.91,0.03
2023-08-05 09:00:00,0.5,0.79,0.11
2023-08-05 10:00:00,0.52,0.55,-0.66
2023-08-05 11:00:00,0.56,0.37,-0.76
2023-08-05 12:00:00,0.54,0.6,-0.66
2023-08-05 13:00:00,0.58,0.17,0.57
2023-08-05 14:00:00,0.62,-0.12,-0.1
2023-08-05 15:00:00,0.63,0.01,-1.07
2023-08-05 16:00:00,0.47,0.22,-0.92
2023-08-05 17:00:00,0.46,0.35,-0.42
2023-08-05 18:00:00,0.45,0.35,0.58
2023-08-05 19:00:00,0.42,0.34,-0.28
2023-08-05 20:00:00,0.4,0.15,-1.19
2023-08-05 21:00:00,0.39,0.01,-0.85
2023-08-05 22:00:00,0.4,0.42,0.16
2023-08-05 23:00:00,0.4,0.61,0.41
2023-08-06 00:00:00,0.4,0.6,-0.6
2023-08-06 01:00:00,0.31,0.78,-0.87
2023-08-06 02:00:00,0.19,0.9,-0.69
2023-08-06 03:00:00,0.16,0.83,0.54
2023-08-06 04:00:00,0.21,0.77,-0.23
2023-08-06 05:00:00,0.24,0.82,-0.77
2023-08-06 06:00:00,0.25,0.7,-0.67
2023-08-06 07:00:00,0.21,0.64,-0.34
2023-08-06 08:00:00,0.22,0.51,0.53
2023-08-06 09:00:00,0.28,0.53,0.33
2023-08-06 10:00:00,0.39,0.45,-0.01
2023-08-06 11:00:00,0.35,0.43,-0.25
2023-08-06 12:00:00,0.3,0.62,0.12
2023-08-06 13:00:00,0.25,0.68,0.65
2023-08-06 14:00:00,0.27,0.63,0.26
2023-08-06 15:00:00,0.24,0.55,-0.4
2023-08-06 16:00:00,0.31,0.52,-0.42
2023-08-06 17:00:00,0.29,0.63,0.44
2023-08-06 18:00:00,0.26,0.69,0.05
2023-08-06 19:00:00,0.23,0.62,-1.11
2023-08-06 20:00:00,0.22,0.6,-0.94
2023-08-06 21:00:00,0.24,0.63,-0.75
2023-08-06 22:00:00,0.26,0.55,0.43
2023-08-06 23:00:00,0.22,0.5,-0.01
2023-08-07 00:00:00,0.28,0.58,-0.88
2023-08-07 01:00:00,0.31,0.5,-0.84
2023-08-07 02:00:00,0.33,0.56,-0.67
2023-08-07 03:00:00,0.34,0.55,0.48
2023-08-07 04:00:00,0.32,0.49,-0.12
2023-08-07 05:00:00,0.24,0.47,-1.32
2023-08-07 06:00:00,0.22,0.5,-0.62
2023-08-07 07:00:00,0.22,0.53,-0.58
2023-08-07 08:00:00,0.24,0.5,0.53
2023-08-07 09:00:00,0.21,0.51,-0.34
2023-08-07 10:00:00,0.24,0.5,-1.36
2023-08-07 11:00:00,0.17,0.45,-0.97
2023-08-07 12:00:00,0.12,0.53,0.03
2023-08-07 13:00:00,0.07,0.52,0.11
2023-08-07 14:00:00,0.06,0.5,-1.04
2023-08-07 15:00:00,0.02,0.47,-1.21
2023-08-07 16:00:00,-0.04,0.55,-0.82
2023-08-07 17:00:00,-0.04,0.66,0.26
2023-08-07 18:00:00,0.01,0.71,-0.24
2023-08-07 19:00:00,0.11,0.71,-1.64
2023-08-07 20:00:00,0.31,0.55,-0.6
2023-08-07 21:00:00,0.41,0.29,-0.7
2023-08-07 22:00:00,0.44,0.06,-0.25
2023-08-07 23:00:00,0.32,-0.15,-0.45
2023-08-08 00:00:00,0.22,-0.15,-1.59
2023-08-08 01:00:00,0.24,0.0,-0.7
2023-08-08 02:00:00,0.23,0.2,0.33
2023-08-08 03:00:00,0.28,0.44,-0.08
2023-08-08 04:00:00,0.29,0.51,-1.32
2023-08-08 05:00:00,0.11,0.5,-0.91
2023-08-08 06:00:00,0.01,0.54,-0.49
2023-08-08 07:00:00,0.0,0.49,0.65
2023-08-08 08:00:00,0.02,0.39,-0.25
2023-08-08 09:00:00,0.04,0.34,-1.07
2023-08-08 10:00:00,-0.05,0.36,-0.54
2023-08-08 11:00:00,-0.12,0.4,-0.16
2023-08-08 12:00:00,-0.02,0.42,0.29
2023-08-08 13:00:00,0.02,0.42,-0.13
2023-08-08 14:00:00,-0.04,0.35,-1.13
2023-08-08 15:00:00,-0.11,0.44,-0.48
2023-08-08 16:00:00,-0.14,0.44,0.24
2023-08-08 17:00:00,-0.16,0.53,0.21
2023-08-08 18:00:00,-0.18,0.52,-1.01
2023-08-08 19:00:00,-0.16,0.52,-1.02
2023-08-08 20:00:00,-0.16,0.55,-0.5
2023-08-08 21:00:00,-0.18,0.58,0.18
2023-08-08 22:00:00,-0.24,0.48,-0.31
2023-08-08 23:00:00,-0.26,0.5,-1.25
2023-08-09 00:00:00,-0.3,0.47,-0.7
2023-08-09 01:00:00,-0.32,0.59,-0.43
2023-08-09 02:00:00,-0.31,0.59,0.45
2023-08-09 03:00:00,-0.27,0.56,-0.31
2023-08-09 04:00:00,-0.31,0.53,-1.04
2023-08-09 05:00:00,-0.36,0.58,-0.79
2023-08-09 06:00:00,-0.4,0.55,0.18
2023-08-09 07:00:00,-0.37,0.7,0.21
2023-08-09 08:00:00,-0.34,0.72,-0.08
2023-08-09 09:00:00,-0.38,0.62,-0.78
2023-08-09 10:00:00,-0.41,0.47,-0.6
2023-08-09 11:00:00,-0.47,0.55,0.53
2023-08-09 12:00:00,-0.48,0.54,-0.23
2023-08-09 13:00:00,-0.53,0.72,-0.97
2023-08-09 14:00:00,-0.53,0.56,-0.76
2023-08-09 15:00:00,-0.53,0.64,-0.25
2023-08-09 16:00:00,-0.56,0.53,0.6
2023-08-09 17:00:00,-0.6,0.56,-0.23
2023-08-09 18:00:00,-0.62,0.62,-1.02
2023-08-09 19:00:00,-0.64,0.61,-0.53
2023-08-09 20:00:00,-0.64,0.58,0.22
2023-08-09 21:00:00,-0.64,0.65,0.34
2023-08-09 22:00:00,-0.65,0.65,-0.02
2023-08-09 23:00:00,-0.66,0.86,-0.52
2023-08-10 00:00:00,-0.69,0.81,-0.67
2023-08-10 01:00:00,-0.68,0.88,0.5
2023-08-10 02:00:00,-0.68,0.96,-0.15
2023-08-10 03:00:00,-0.72,1.05,-1.09
2023-08-10 04:00:00,-0.77,0.52,-0.74
2023-08-10 05:00:00,-0.7,0.32,-0.6
2023-08-10 06:00:00,-0.7,0.08,0.25
2023-08-10 07:00:00,-0.69,0.08,-0.01
2023-08-10 08:00:00,-0.65,0.08,-0.54
2023-08-10 09:00:00,-0.62,0.1,-1.09
2023-08-10 10:00:00,-0.58,0.12,-0.67
2023-08-10 11:00:00,-0.48,0.17,-0.46
2023-08-10 12:00:00,-0.68,0.2,-0.03
2023-08-10 13:00:00,-0.7,0.17,0.0
2023-08-10 14:00:00,-0.75,0.13,-0.51
2023-08-10 15:00:00,-0.83,0.17,-0.77
2023-08-10 16:00:00,-1.0,0.07,-0.93
2023-08-10 17:00:00,-0.96,0.78,-1.3
2023-08-10 18:00:00,-0.89,1.21,-0.82
2023-08-10 19:00:00,-0.85,1.35,-0.84
2023-08-10 20:00:00,-0.81,1.01,-0.89
2023-08-10 21:00:00,-0.77,0.88,-0.63
2023-08-10 22:00:00,-0.78,0.96,-0.57
2023-08-10 23:00:00,-0.79,0.83,-0.57
2023-08-11 00:00:00,-0.82,0.74,-0.48
2023-08-11 01:00:00,-0.8,0.66,-0.51
2023-08-11 02:00:00,-0.81,0.65,-0.43
2023-08-11 03:00:00,-0.79,0.74,-0.49
2023-08-11 04:00:00,-0.8,0.74,-0.49
2023-08-11 05:00:00,-0.78,0.72,-0.63
2023-08-11 06:00:00,-0.8,0.64,-0.57
2023-08-11 07:00:00,-0.82,0.59,-0.55
2023-08-11 08:00:00,-0.8,0.57,-1.15
2023-08-11 09:00:00,-0.83,0.63,-1.38
2023-08-11 10:00:00,-0.84,0.59,-0.57
2023-08-11 11:00:00,-0.8,0.67,-0.72
2023-08-11 12:00:00,-0.77,0.66,-0.78
2023-08-11 13:00:00,-0.78,0.47,-0.64
2023-08-11 14:00:00,-0.8,0.53,-0.6
2023-08-11 15:00:00,-0.82,0.58,-0.38
2023-08-11 16:00:00,-0.8,0.71,-0.66
2023-08-11 17:00:00,-0.79,0.65,-0.7
2023-08-11 18:00:00,-0.8,0.63,-0.77
2023-08-11 19:00:00,-0.77,0.47,-0.75
2023-08-11 20:00:00,-0.8,0.43,-0.68
2023-08-11 21:00:00,-0.78,0.35,-0.69
2023-08-11 22:00:00,-0.77,0.27,-0.78
2023-08-11 23:00:00,-0.78,0.14,-0.78
2023-08-12 00:00:00,-0.8,0.11,-0.79
2023-08-12 01:00:00,-0.79,0.1,-0.8
2023-08-12 02:00:00,-0.8,0.08,-0.83
2023-08-12 03:00:00,-0.77,0.07,-0.8
2023-08-12 04:00:00,-0.42,-1.26,0.0
2023-08-12 05:00:00,-0.42,-0.97,-0.6
2023-08-12 06:00:00,-0.38,-0.16,-0.75
2023-08-12 07:00:00,-0.33,1.4,-0.36
2023-08-12 08:00:00,-0.3,-0.11,0.18
2023-08-12 09:00:00,-0.28,-2.8,-0.53
2023-08-12 10:00:00,-0.19,-0.82,-0.7
2023-08-12 11:00:00,-0.17,1.48,-0.48
2023-08-12 12:00:00,-0.13,1.29,0.16
2023-08-12 13:00:00,-0.04,-2.52,-0.44
2023-08-12 14:00:00,0.07,-1.44,-1.01
2023-08-12 15:00:00,0.2,1.41,-0.37
2023-08-12 16:00:00,0.37,1.63,0.33
2023-08-12 17:00:00,0.53,-1.75,-0.25
2023-08-12 18:00:00,0.64,-2.37,-0.82
2023-08-12 19:00:00,0.6,0.48,-0.39
2023-08-12 20:00:00,0.57,1.86,0.13
2023-08-12 21:00:00,0.42,-0.14,0.22
2023-08-12 22:00:00,0.52,-2.92,-0.65
2023-08-12 23:00:00,0.56,-1.0,-0.58
2023-08-13 00:00:00,0.57,1.05,-0.09
2023-08-13 01:00:00,0.57,1.14,0.12
2023-08-13 02:00:00,0.57,-1.88,-0.68
2023-08-13 03:00:00,0.55,-2.17,-0.62
2023-08-13 04:00:00,0.51,0.56,0.18
2023-08-13 05:00:00,0.51,1.69,-0.04
2023-08-13 06:00:00,0.56,-1.09,-0.65
2023-08-13 07:00:00,0.59,-2.77,-0.49
2023-08-13 08:00:00,0.6,-0.2,0.3
2023-08-13 09:00:00,0.64,1.53,0.13
2023-08-13 10:00:00,0.75,0.28,-0.83
2023-08-13 11:00:00,0.69,-2.96,-0.54
2023-08-13 12:00:00,0.7,-0.71,0.34
2023-08-13 13:00:00,0.69,1.53,-0.02
2023-08-13 14:00:00,0.72,0.71,-0.69
2023-08-13 15:00:00,0.76,-2.68,-0.54
2023-08-13 16:00:00,0.76,-0.96,0.21
2023-08-13 17:00:00,0.77,1.41,0.03
2023-08-13 18:00:00,0.8,0.93,-0.63
2023-08-13 19:00:00,0.81,-2.64,-0.63
2023-08-13 20:00:00,0.82,-1.45,-0.08
2023-08-13 21:00:00,0.84,1.17,0.31
2023-08-13 22:00:00,0.85,1.04,-0.43
2023-08-13 23:00:00,0.86,-1.67,-0.68
2023-08-14 00:00:00,0.81,-2.12,-0.53
2023-08-14 01:00:00,0.78,0.63,0.28
2023-08-14 02:00:00,0.75,1.51,-0.42
2023-08-14 03:00:00,0.73,-1.63,-0.85
2023-08-14 04:00:00,0.7,-2.25,-0.55
2023-08-14 05:00:00,0.67,0.23,0.18
2023-08-14 06:00:00,0.68,1.61,-0.33
2023-08-14 07:00:00,0.68,-0.31,-0.81
2023-08-14 08:00:00,0.64,-2.65,-0.53
2023-08-14 09:00:00,0.63,-0.28,0.04
2023-08-14 10:00:00,0.63,1.72,0.0
2023-08-14 11:00:00,0.64,0.32,-0.79
2023-08-14 12:00:00,0.58,-2.64,-0.5
2023-08-14 13:00:00,0.6,-0.95,0.06
2023-08-14 14:00:00,0.57,1.47,0.13
2023-08-14 15:00:00,0.54,0.69,-0.66
2023-08-14 16:00:00,0.51,-2.56,-0.75
2023-08-14 17:00:00,0.52,-1.06,0.05
2023-08-14 18:00:00,0.51,1.49,0.37
2023-08-14 19:00:00,0.51,0.89,-0.57
2023-08-14 20:00:00,0.52,-2.51,-0.6
2023-08-14 21:00:00,0.52,-1.38,-0.29
2023-08-14 22:00:00,0.52,1.02,0.1
2023-08-14 23:00:00,0.54,1.13,-0.29
2023-08-15 00:00:00,0.55,-1.99,-0.67
2023-08-15 01:00:00,0.58,-1.83,-0.51
2023-08-15 02:00:00,0.62,0.57,0.22
2023-08-15 03:00:00,0.65,1.21,-0.31
2023-08-15 04:00:00,0.67,-1.47,-0.7
2023-08-15 05:00:00,0.7,-2.34,-0.4
2023-08-15 06:00:00,0.72,0.37,0.18
2023-08-15 07:00:00,0.75,1.62,-0.28
2023-08-15 08:00:00,0.76,-0.31,-0.56
2023-08-15 09:00:00,0.78,-2.66,-0.45
2023-08-15 10:00:00,0.78,-0.32,0.51
2023-08-15 11:00:00,0.82,1.54,-0.34
2023-08-15 12:00:00,0.84,0.42,-0.75
2023-08-15 13:00:00,0.85,-2.72,-0.51
2023-08-15 14:00:00,0.81,-1.02,0.2
2023-08-15 15:00:00,0.77,1.45,-0.24
2023-08-15 16:00:00,0.76,0.92,-0.55
2023-08-15 17:00:00,0.69,-2.64,-0.5
2023-08-15 18:00:00,0.67,-1.46,0.01
2023-08-15 19:00:00,0.68,0.97,0.0
2023-08-15 20:00:00,0.7,1.16,-0.61
2023-08-15 21:00:00,0.66,-1.97,-0.47
2023-08-15 22:00:00,0.61,-2.1,-0.07
2023-08-15 23:00:00,0.6,0.27,0.07
2023-08-16 00:00:00,0.58,1.47,-0.42
2023-08-16 01:00:00,0.59,-1.26,-0.55
2023-08-16 02:00:00,0.59,-2.07,-0.68
2023-08-16 03:00:00,0.58,-0.22,-0.07
2023-08-16 04:00:00,0.53,1.67,-0.38
2023-08-16 05:00:00,0.48,0.03,-0.65
2023-08-16 06:00:00,0.43,-2.58,-0.69
2023-08-16 07:00:00,0.45,-0.71,-0.08
2023-08-16 08:00:00,0.45,1.52,-0.34
2023-08-16 09:00:00,0.58,0.62,-0.55
2023-08-16 10:00:00,0.49,-2.74,-0.46
2023-08-16 11:00:00,0.5,-0.57,0.07
2023-08-16 12:00:00,0.53,1.66,-0.01
2023-08-16 13:00:00,0.54,0.35,-0.64
2023-08-16 14:00:00,0.54,-2.81,-0.56
2023-08-16 15:00:00,0.53,-0.86,-0.09
2023-08-16 16:00:00,0.54,1.69,0.01
2023-08-16 17:00:00,0.51,0.64,-0.39
